0.0,0.06896551724137931,0.13793103448275862,0.20689655172413793,0.27586206896551724,0.3448275862068966,0.41379310344827586,0.4827586206896552,0.5517241379310345,0.6206896551724138,0.6896551724137931
0.05,0.07140307033202427,0.14280614066404854,0.2142092109960728,0.2856122813280971,0.3570153516601213,0.4284184219921456,0.49982149232416984,0.5712245626561941,0.6426276329882183,0.7140307033202427
0.1,0.07396449704142012,0.14792899408284024,0.22189349112426035,0.2958579881656805,0.3698224852071006,0.4437869822485207,0.5177514792899408,0.591715976331361,0.6656804733727811,0.7396449704142012
0.15,0.076657723265619,0.153315446531238,0.229973169796857,0.306630893062476,0.383288616328095,0.459946339593714,0.536604062859333,0.613261786124952,0.689919509390571,0.76657723265619
0.2,0.07949125596184421,0.15898251192368842,0.23847376788553262,0.31796502384737685,0.39745627980922105,0.47694753577106525,0.5564387917329094,0.6359300476947537,0.7154213036565978,0.7949125596184421
0.25,0.08247422680412371,0.16494845360824742,0.24742268041237114,0.32989690721649484,0.41237113402061853,0.4948453608247423,0.5773195876288659,0.6597938144329897,0.7422680412371134,0.8247422680412371
0.3,0.08561643835616438,0.17123287671232876,0.2568493150684931,0.3424657534246575,0.42808219178082185,0.5136986301369862,0.5993150684931506,0.684931506849315,0.7705479452054793,0.8561643835616437
0.35000000000000003,0.0889284126278346,0.1778568252556692,0.2667852378835038,0.3557136505113384,0.444642063139173,0.5335704757670076,0.6224988883948422,0.7114273010226768,0.8003557136505114,0.889284126278346
0.4,0.09242144177449169,0.18484288354898337,0.27726432532347506,0.36968576709796674,0.4621072088724584,0.5545286506469501,0.6469500924214417,0.7393715341959335,0.8317929759704251,0.9242144177449167
0.44999999999999996,0.09610764055742432,0.19221528111484865,0.28832292167227297,0.3844305622296973,0.4805382027871216,0.5766458433445459,0.6727534839019702,0.7688611244593946,0.8649687650168189,0.9610764055742432
0.5,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.55,0.10411244143675169,0.20822488287350338,0.31233732431025507,0.41644976574700676,0.5205622071837585,0.6246746486205101,0.7287870900572618,0.8328995314940135,0.9370119729307652,1.041124414367517
0.6,0.1084598698481562,0.2169197396963124,0.3253796095444686,0.4338394793926248,0.5422993492407809,0.6507592190889372,0.7592190889370933,0.8676789587852496,0.9761388286334057,1.0845986984815619
0.65,0.11305822498586772,0.22611644997173544,0.3391746749576031,0.4522328999434709,0.5652911249293385,0.6783493499152062,0.791407574901074,0.9044657998869418,1.0175240248728095,1.130582249858677
0.7000000000000001,0.11792452830188681,0.23584905660377362,0.3537735849056604,0.47169811320754723,0.5896226415094341,0.7075471698113208,0.8254716981132076,0.9433962264150945,1.0613207547169814,1.1792452830188682
0.75,0.12307692307692308,0.24615384615384617,0.36923076923076925,0.49230769230769234,0.6153846153846154,0.7384615384615385,0.8615384615384616,0.9846153846153847,1.1076923076923078,1.2307692307692308
0.8,0.12853470437017997,0.25706940874035994,0.3856041131105399,0.5141388174807199,0.6426735218508998,0.7712082262210798,0.8997429305912598,1.0282776349614398,1.1568123393316196,1.2853470437017995
0.8500000000000001,0.1343183344526528,0.2686366689053056,0.4029550033579584,0.5372733378106112,0.671591672263264,0.8059100067159168,0.9402283411685696,1.0745466756212223,1.2088650100738751,1.343183344526528
0.8999999999999999,0.14044943820224717,0.28089887640449435,0.4213483146067415,0.5617977528089887,0.7022471910112359,0.842696629213483,0.9831460674157302,1.1235955056179774,1.2640449438202246,1.4044943820224718
0.95,0.1469507714915503,0.2939015429831006,0.44085231447465095,0.5878030859662012,0.7347538574577516,0.8817046289493019,1.0286554004408521,1.1756061719324025,1.3225569434239528,1.4695077149155031
1.0,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.6153846153846154,0.7692307692307693,0.9230769230769231,1.0769230769230769,1.2307692307692308,1.3846153846153846,1.5384615384615385
1.05,0.16116035455278002,0.32232070910556004,0.48348106365834004,0.6446414182111201,0.8058017727639001,0.9669621273166801,1.1281224818694602,1.2892828364222402,1.4504431909750202,1.6116035455278002
1.1,0.16891891891891891,0.33783783783783783,0.5067567567567568,0.6756756756756757,0.8445945945945946,1.0135135135135136,1.1824324324324325,1.3513513513513513,1.5202702702702704,1.6891891891891893
1.1500000000000001,0.1771479185119575,0.354295837023915,0.5314437555358725,0.70859167404783,0.8857395925597875,1.062887511071745,1.2400354295837024,1.41718334809566,1.5943312666076175,1.771479185119575
1.2,0.18587360594795535,0.3717472118959107,0.5576208178438661,0.7434944237918214,0.9293680297397768,1.1152416356877322,1.3011152416356875,1.4869888475836428,1.6728624535315983,1.8587360594795537
1.25,0.1951219512195122,0.3902439024390244,0.5853658536585366,0.7804878048780488,0.975609756097561,1.170731707317073,1.3658536585365855,1.5609756097560976,1.7560975609756098,1.951219512195122
1.3,0.20491803278688525,0.4098360655737705,0.6147540983606558,0.819672131147541,1.0245901639344261,1.2295081967213115,1.4344262295081966,1.639344262295082,1.8442622950819672,2.0491803278688523
